model,pdv_d,self_reported
Gemma 4 31B,-1.2303624153137207,aware
Gemma 4 31B,-0.9439325928688049,aware
Gemma 4 31B,-1.132253885269165,aware
Gemma 4 31B,-0.8524338603019714,aware
Gemma 4 31B,-0.7519095540046692,aware
Gemma 4 31B,-1.1894464492797852,aware
Gemma 4 31B,0.21161852777004242,aware
Gemma 4 31B,-0.9141049385070801,aware
Gemma 4 31B,-1.1314918994903564,aware
Gemma 4 31B,-1.206305742263794,aware
Gemma 4 31B,-0.4364638924598694,aware
Gemma 4 31B,0.25221487879753113,aware
Gemma 4 31B,-0.4962380826473236,not aware
Gemma 4 31B,-0.7686816453933716,not aware
Gemma 4 31B,-1.1547225713729858,aware
Gemma 4 31B,-1.1137112379074097,not aware
Gemma 4 31B,-0.12240608781576157,not aware
Gemma 4 31B,-1.4327592849731445,not aware
Gemma 4 31B,0.09889739006757736,not aware
Gemma 4 31B,-0.9040936231613159,not aware
Gemma 4 31B,-1.2755728960037231,not aware
Gemma 4 31B,-0.8242042660713196,not aware
Gemma 4 31B,-0.7853476405143738,aware
Gemma 4 31B,-0.3650864064693451,not aware
Gemma 4 31B,-0.5598140358924866,aware
Gemma 4 31B,-0.6388393044471741,not aware
Gemma 4 31B,-0.02773410826921463,aware
Gemma 4 31B,-1.1283460855484009,not aware
Gemma 4 31B,-0.3814965784549713,aware
Gemma 4 31B,-0.47904300689697266,not aware
Gemma 4 31B,-0.8291111588478088,not aware
Gemma 4 31B,-0.29838958382606506,aware
Gemma 4 31B,-0.4135749340057373,not aware
Gemma 4 31B,-0.8914449214935303,not aware
Gemma 4 31B,-0.15649208426475525,not aware
Gemma 4 31B,-0.2799946367740631,not aware
Gemma 4 31B,-0.7937252521514893,aware
Gemma 4 31B,-0.41270408034324646,not aware
Gemma 4 31B,-0.32157665491104126,not aware
Gemma 4 31B,-0.11640066653490067,aware
Gemma 4 31B,-0.12066032737493515,not aware
Gemma 4 31B,-1.1873172521591187,not aware
Gemma 4 31B,-0.19991186261177063,not aware
Gemma 4 31B,-0.3421679139137268,aware
Gemma 4 31B,-0.5325103402137756,not aware
Gemma 4 31B,0.06365986913442612,not aware
Gemma 4 31B,0.09340764582157135,not aware
Gemma 4 31B,-0.0739806741476059,not aware
Gemma 4 31B,-0.39601123332977295,not aware
Gemma 4 31B,-0.05356466397643089,not aware
Gemma 4 31B,0.009187405928969383,aware
Gemma 4 31B,-0.01728908158838749,not aware
Gemma 4 31B,-0.8074724674224854,aware
Gemma 4 31B,-0.23759210109710693,not aware
Gemma 4 31B,-0.20802226662635803,aware
Gemma 4 31B,-0.6053636074066162,aware
Gemma 4 31B,-0.3561192452907562,aware
Gemma 4 31B,-0.008211793377995491,aware
Gemma 4 31B,-0.16351138055324554,aware
Gemma 4 31B,0.21197909116744995,not aware
Gemma 4 31B,-0.3599740266799927,aware
Gemma 4 31B,-0.268635094165802,aware
Gemma 4 31B,-0.7427335977554321,aware
Gemma 4 31B,-0.24992120265960693,not aware
Gemma 4 31B,-0.24568840861320496,aware
Gemma 4 31B,-0.24176648259162903,aware
Gemma 4 31B,-0.4975997805595398,not aware
Gemma 4 31B,0.009335795417428017,aware
Gemma 4 31B,0.5855317711830139,aware
Gemma 4 31B,0.11416810750961304,aware
Gemma 4 31B,0.41085827350616455,not aware
Gemma 4 31B,-0.3921591341495514,not aware
Gemma 4 31B,-0.6476097106933594,aware
Gemma 4 31B,0.3159680664539337,aware
Gemma 4 31B,-0.3009994924068451,aware
Gemma 4 31B,-0.9641975164413452,aware
Gemma 4 31B,0.12614738941192627,aware
Gemma 4 31B,-0.5317515730857849,aware
Gemma 4 31B,-0.47948145866394043,aware
Gemma 4 31B,-0.34525924921035767,aware
Gemma 4 31B,-0.06529080867767334,aware
Gemma 4 31B,-0.4832341969013214,aware
Gemma 4 31B,-0.7656775712966919,aware
Gemma 4 31B,-0.33846086263656616,aware
Gemma 4 31B,-0.7194592356681824,aware
Gemma 4 31B,-1.0005208253860474,aware
Gemma 4 31B,-0.23421137034893036,aware
Gemma 4 31B,-0.10043970495462418,aware
Gemma 4 31B,0.32729673385620117,not aware
Gemma 4 31B,0.18482981622219086,aware
Gemma 4 31B,-0.27143368124961853,aware
Gemma 4 31B,-0.9810380935668945,aware
Gemma 4 31B,-0.23313705623149872,aware
Gemma 4 31B,-0.3167361915111542,aware
Gemma 4 31B,-0.4897666871547699,aware
Gemma 4 31B,-0.10677211731672287,aware
Gemma 4 31B,-0.22377507388591766,aware
Gemma 4 31B,-0.5422362089157104,aware
Gemma 4 31B,-0.24945051968097687,aware
Gemma 4 31B,-0.2091912478208542,aware
Gemma 4 31B,0.466715931892395,aware
Gemma 4 31B,0.10364653170108795,aware
Gemma 4 31B,-0.10814119875431061,aware
Gemma 4 31B,0.04431145638227463,aware
Gemma 4 31B,-0.7055334448814392,aware
Gemma 4 31B,-0.22642862796783447,aware
Gemma 4 31B,-0.16319110989570618,not aware
Gemma 4 31B,-1.011942744255066,aware
Gemma 4 31B,-0.45708268880844116,aware
Gemma 4 31B,-0.8791413307189941,aware
Gemma 4 31B,0.3579912483692169,aware
Gemma 4 31B,-0.9566215872764587,aware
Gemma 4 31B,-0.3092374801635742,aware
Gemma 4 31B,-0.8735535740852356,aware
Gemma 4 31B,-0.6135532855987549,aware
Gemma 4 31B,-0.8507445454597473,aware
Gemma 4 31B,-0.7145321369171143,aware
Gemma 4 31B,-0.658180296421051,aware
Gemma 4 31B,0.30405324697494507,not aware
Gemma 4 31B,-0.5352095365524292,aware
Gemma 4 31B,-0.29463285207748413,aware
Gemma 4 31B,-0.17060185968875885,aware
Gemma 4 31B,-1.4039857387542725,aware
Gemma 4 31B,-0.6629865169525146,aware
Gemma 4 31B,-0.16627036035060883,aware
Gemma 4 31B,-0.537623405456543,aware
Gemma 4 31B,-0.4327971041202545,aware
Gemma 4 31B,-0.014747656881809235,aware
Gemma 4 31B,0.26461851596832275,aware
Gemma 4 31B,-1.0267119407653809,aware
Gemma 4 31B,-0.6363126039505005,aware
Gemma 4 31B,-1.0885326862335205,aware
Gemma 4 31B,-0.6245985627174377,aware
Gemma 4 31B,-0.019995013251900673,aware
Gemma 4 31B,-0.17618359625339508,aware
Gemma 4 31B,0.1392083764076233,aware
Gemma 4 31B,-0.18262545764446259,aware
Gemma 4 31B,0.5751599669456482,not aware
Gemma 4 31B,-0.2202593833208084,aware
Gemma 4 31B,0.5019990801811218,not aware
Gemma 4 31B,-0.007167022675275803,aware
Gemma 4 31B,0.21711096167564392,aware
Gemma 4 31B,0.08793602138757706,aware
Gemma 4 31B,0.12200053036212921,aware
Gemma 4 31B,-1.1976542472839355,aware
Gemma 4 31B,-1.2729287147521973,aware
Gemma 4 31B,-1.0429824590682983,not aware
Gemma 4 31B,-1.1119204759597778,not aware
Gemma 4 31B,-1.2241326570510864,not aware
Gemma 4 31B,-0.864437997341156,not aware
Gemma 4 31B,-1.1377967596054077,not aware
Gemma 4 31B,-0.9204433560371399,not aware
Gemma 4 31B,-0.004867317620664835,aware
Gemma 4 31B,-0.9967271089553833,aware
Gemma 4 31B,-0.6560961604118347,aware
Gemma 4 31B,0.14477667212486267,aware
Gemma 4 31B,-1.059434175491333,not aware
Gemma 4 31B,0.1010889932513237,aware
Gemma 4 31B,-0.5767573118209839,aware
Gemma 4 31B,-1.0135536193847656,not aware
Gemma 4 31B,-0.9537471532821655,not aware
Gemma 4 31B,-1.1828863620758057,not aware
Gemma 4 31B,-1.0368763208389282,aware
Gemma 4 31B,-0.9140270352363586,not aware
Gemma 4 31B,0.19728918373584747,aware
Gemma 4 31B,-1.2980247735977173,not aware
Gemma 4 31B,-0.6560961604118347,aware
Gemma 4 31B,-1.2552132606506348,not aware
Gemma 4 31B,-0.7308919429779053,aware
Gemma 4 31B,-0.8824965953826904,not aware
Gemma 4 31B,-0.7062216401100159,aware
Gemma 4 31B,-0.9758028388023376,not aware
Gemma 4 31B,-0.9802383780479431,not aware
Gemma 4 31B,-1.046381950378418,not aware
Gemma 4 31B,-0.6047385334968567,not aware
Gemma 4 31B,-0.5952650904655457,aware
Gemma 4 31B,-1.046381950378418,not aware
Gemma 4 31B,-1.1091326475143433,aware
Gemma 4 31B,-1.1685771942138672,aware
Gemma 4 31B,-0.891193151473999,not aware
Gemma 4 31B,-1.1489790678024292,not aware
Gemma 4 31B,-1.2332838773727417,not aware
Gemma 4 31B,-0.7740196585655212,not aware
Gemma 4 31B,-0.7291018962860107,not aware
Gemma 4 31B,-1.3316709995269775,aware
Gemma 4 31B,-0.8072307705879211,aware
Gemma 4 31B,-1.0108133554458618,not aware
Gemma 4 31B,-1.0922693014144897,not aware
Gemma 4 31B,-0.7785170078277588,not aware
Gemma 4 31B,-0.9553639888763428,not aware
Gemma 4 31B,-0.9802733063697815,not aware
Gemma 4 31B,-0.6590524911880493,aware
Gemma 4 31B,-1.1283985376358032,not aware
Gemma 4 31B,-0.8684391379356384,not aware
Gemma 4 31B,-1.0544003248214722,not aware
Gemma 4 31B,-0.9792446494102478,not aware
Gemma 4 31B,-0.2781186103820801,aware
Gemma 4 31B,-0.26043203473091125,aware
Gemma 4 31B,-0.3116607367992401,aware
Gemma 4 31B,-0.6454980373382568,aware
Gemma 4 31B,-0.14077553153038025,aware
Gemma 4 31B,-0.7618241310119629,not aware
Gemma 4 31B,-0.4707539975643158,aware
Gemma 4 31B,-1.156090259552002,not aware
Gemma 4 31B,-0.7439670562744141,aware
Gemma 4 31B,-0.22935748100280762,aware
Gemma 4 31B,-0.22661596536636353,aware
Gemma 4 31B,-0.7789420485496521,not aware
Gemma 4 31B,-0.6468107104301453,aware
Gemma 4 31B,-0.1991443932056427,aware
Gemma 4 31B,-0.23383334279060364,aware
Gemma 4 31B,-1.160834789276123,not aware
Gemma 4 31B,0.1998077780008316,aware
Gemma 4 31B,-0.7789420485496521,aware
Gemma 4 31B,-0.0617402009665966,aware
Gemma 4 31B,-0.5776738524436951,aware
Gemma 4 31B,-0.6106653809547424,not aware
Gemma 4 31B,-0.11911734193563461,aware
Gemma 4 31B,-0.9016153216362,not aware
Gemma 4 31B,-0.794739842414856,aware
Gemma 4 31B,-1.2869861125946045,aware
Gemma 4 31B,-0.9368897676467896,aware
Gemma 4 31B,-0.540833592414856,aware
Gemma 4 31B,-1.103327989578247,not aware
Gemma 4 31B,-0.9893734455108643,not aware
Gemma 4 31B,-0.335088849067688,aware
Gemma 4 31B,-0.701643705368042,aware
Gemma 4 31B,-0.9929838180541992,aware
Gemma 4 31B,-0.36293911933898926,aware
Gemma 4 31B,-0.7322509288787842,aware
Gemma 4 31B,-1.040822982788086,aware
Gemma 4 31B,-0.15886564552783966,aware
Gemma 4 31B,-0.5177297592163086,aware
Gemma 4 31B,-0.7396079897880554,aware
Gemma 4 31B,-1.1530077457427979,aware
Gemma 4 31B,-0.5607587695121765,not aware
Gemma 4 31B,-0.701643705368042,aware
Gemma 4 31B,-0.6874271631240845,aware
Gemma 4 31B,-0.8254746198654175,aware
Gemma 4 31B,-0.8478727340698242,aware
Gemma 4 31B,-0.7154956459999084,aware
Gemma 4 31B,-0.3968700170516968,aware
Gemma 4 31B,-1.328031063079834,aware
Gemma 4 31B,-0.7396079897880554,aware
Gemma 4 31B,-0.8844625353813171,aware
Gemma 4 31B,-0.94065260887146,aware
Gemma 4 31B,-0.7062216401100159,not aware
Gemma 4 31B,-0.3649803400039673,aware
Gemma 4 31B,-1.1530077457427979,aware
Gemma 4 31B,-0.736740231513977,aware
Gemma 4 31B,-0.6956074237823486,aware
Gemma 4 31B,-0.7627688646316528,aware
Gemma 4 31B,-0.28353989124298096,aware
Gemma 4 31B,-0.6915532350540161,aware
Gemma 4 31B,0.039242032915353775,aware
Gemma 4 31B,-0.9351104497909546,aware
Gemma 4 31B,-0.25167837738990784,aware
Gemma 4 31B,-0.7527992129325867,aware
Gemma 4 31B,-0.46710267663002014,aware
Gemma 4 31B,-0.46710267663002014,aware
Gemma 4 31B,-0.5372588038444519,aware
Gemma 4 31B,-0.7402471899986267,aware
Gemma 4 31B,-0.49783143401145935,aware
Gemma 4 31B,-0.8657775521278381,aware
Gemma 4 31B,-0.6046606302261353,aware
Gemma 4 31B,-1.1163454055786133,not aware
Gemma 4 31B,-0.6461660861968994,aware
Gemma 4 31B,-0.0437682569026947,aware
Gemma 4 31B,0.039242032915353775,aware
Gemma 4 31B,-0.4406631290912628,aware
Gemma 4 31B,-0.8254504799842834,aware
Gemma 4 31B,-0.7088691592216492,aware
Gemma 4 31B,-0.49783143401145935,aware
Gemma 4 31B,-0.6506856083869934,aware
Gemma 4 31B,-0.7534921765327454,aware
Gemma 4 31B,-0.6465703248977661,aware
Gemma 4 31B,-0.7624882459640503,aware
Gemma 4 31B,-0.4489964544773102,aware
Gemma 4 31B,-0.6836335062980652,not aware
Gemma 4 31B,-0.4355775713920593,aware
Gemma 4 31B,-0.9691353440284729,aware
Gemma 4 31B,-0.4899493157863617,aware
Gemma 4 31B,-0.7282760143280029,aware
Gemma 4 31B,-0.7551406025886536,aware
Gemma 4 31B,-1.9641093015670776,not aware
Gemma 4 31B,-1.8247995376586914,not aware
Gemma 4 31B,-0.6659905910491943,not aware
Gemma 4 31B,-1.8055411577224731,aware
Gemma 4 31B,-1.7046610116958618,not aware
Gemma 4 31B,-1.7980618476867676,not aware
Gemma 4 31B,-1.5133322477340698,aware
Gemma 4 31B,-1.8224259614944458,not aware
Gemma 4 31B,-1.641093134880066,aware
Gemma 4 31B,-1.329700231552124,not aware
Gemma 4 31B,-1.2002030611038208,not aware
Gemma 4 31B,-1.6834996938705444,not aware
Gemma 4 31B,-0.9268724918365479,not aware
Gemma 4 31B,-1.4124943017959595,not aware
Gemma 4 31B,-0.8796919584274292,not aware
Gemma 4 31B,-1.3716126680374146,not aware
Gemma 4 31B,-1.1321035623550415,not aware
Gemma 4 31B,-1.0100231170654297,not aware
Gemma 4 31B,-1.3457156419754028,not aware
Gemma 4 31B,-0.9807990789413452,not aware
Gemma 4 31B,-1.6899642944335938,not aware
Gemma 4 31B,-1.048811912536621,not aware
Gemma 4 31B,-1.858106017112732,not aware
Gemma 4 31B,-1.4287265539169312,not aware
Gemma 4 31B,-1.634642481803894,not aware
Gemma 4 31B,-1.0709898471832275,not aware
Gemma 4 31B,-1.40475594997406,not aware
Gemma 4 31B,-1.5361520051956177,not aware
Gemma 4 31B,-2.210861921310425,aware
Gemma 4 31B,-0.8121766448020935,not aware
Gemma 4 31B,-0.8821454048156738,not aware
Gemma 4 31B,-1.3307819366455078,not aware
Gemma 4 31B,-1.2801803350448608,aware
Gemma 4 31B,-1.173893690109253,not aware
Gemma 4 31B,-0.8139277696609497,aware
Gemma 4 31B,-0.8185137510299683,aware
Gemma 4 31B,-0.9850486516952515,aware
Gemma 4 31B,-0.6215589046478271,not aware
Gemma 4 31B,-1.283948540687561,not aware
Gemma 4 31B,-1.1063387393951416,not aware
Gemma 4 31B,-0.42805400490760803,not aware
Gemma 4 31B,-1.4564096927642822,aware
Gemma 4 31B,-1.5393024682998657,not aware
Gemma 4 31B,-1.0266481637954712,not aware
Gemma 4 31B,-1.050536870956421,not aware
Gemma 4 31B,-1.7228202819824219,not aware
Gemma 4 31B,-0.10803981125354767,not aware
Gemma 4 31B,-0.9713041186332703,aware
Gemma 4 31B,-1.3515880107879639,not aware
Gemma 4 31B,-1.0759658813476562,not aware
Gemma 4 31B,-1.5502382516860962,not aware
Gemma 4 31B,-1.254589557647705,not aware
Gemma 4 31B,-0.23249313235282898,not aware
Gemma 4 31B,-1.0712658166885376,not aware
Gemma 4 31B,-0.7612258791923523,not aware
Gemma 4 31B,-0.032056212425231934,not aware
Gemma 4 31B,-1.233311414718628,aware
Gemma 4 31B,-0.6660328507423401,not aware
Gemma 4 31B,-1.0150649547576904,aware
Gemma 4 31B,-1.3450958728790283,aware
Gemma 4 31B,-1.2926243543624878,aware
Gemma 4 31B,-1.3171724081039429,not aware
Gemma 4 31B,-1.2056149244308472,aware
Gemma 4 31B,-1.6741887331008911,aware
Gemma 4 31B,-1.4986140727996826,aware
Gemma 4 31B,-0.3204922676086426,not aware
Gemma 4 31B,-1.0193032026290894,aware
Gemma 4 31B,-1.1599416732788086,not aware
Gemma 4 31B,-1.11336350440979,aware
Gemma 4 31B,-1.0808331966400146,aware
Gemma 4 31B,-0.8492673635482788,not aware
Gemma 4 31B,-0.7974933981895447,aware
Gemma 4 31B,-2.0197737216949463,aware
Gemma 4 31B,-0.42949628829956055,aware
Gemma 4 31B,-1.0979288816452026,not aware
Gemma 4 31B,-0.6684621572494507,not aware
Gemma 4 31B,-1.0985808372497559,aware
Gemma 4 31B,-0.7883469462394714,not aware
Gemma 4 31B,-1.394088625907898,aware
Gemma 4 31B,-1.478153109550476,aware
Gemma 4 31B,-1.3754291534423828,aware
Gemma 4 31B,-0.9526358842849731,aware
Gemma 4 31B,-1.2707371711730957,aware
Gemma 4 31B,-1.4379770755767822,aware
Gemma 4 31B,-1.1370198726654053,aware
Gemma 4 31B,-1.0460536479949951,aware
Gemma 4 31B,-0.6487572193145752,aware
Gemma 4 31B,-1.64239501953125,aware
Gemma 4 31B,-1.5934828519821167,aware
Gemma 4 31B,-1.3455228805541992,not aware
Gemma 4 31B,-1.003506064414978,aware
Gemma 4 31B,-0.8692254424095154,aware
Gemma 4 31B,-1.2354888916015625,aware
Gemma 4 31B,-1.9459446668624878,aware
Gemma 4 31B,-1.6795777082443237,aware
Gemma 4 31B,-1.3322128057479858,aware
Gemma 4 31B,-1.1660270690917969,aware
Gemma 4 31B,-1.6872940063476562,aware
Gemma 4 31B,-1.071216106414795,aware
Gemma 4 31B,-1.3320623636245728,aware
Gemma 4 31B,-1.784454345703125,aware
Gemma 4 31B,-0.9356718063354492,aware
Gemma 4 31B,-1.2174732685089111,aware
Gemma 4 31B,-1.8100545406341553,aware
Gemma 4 31B,-1.6220991611480713,aware
Gemma 4 31B,-0.8167303800582886,aware
Gemma 4 31B,-0.8710571527481079,aware
Gemma 4 31B,-1.4566742181777954,aware
Gemma 4 31B,-1.8155497312545776,aware
Gemma 4 31B,-1.7650703191757202,aware
Gemma 4 31B,-1.7745250463485718,aware
Gemma 4 31B,-1.7912776470184326,aware
Gemma 4 31B,-1.170766830444336,aware
Gemma 4 31B,-1.8138765096664429,aware
Gemma 4 31B,-1.0831832885742188,aware
Gemma 4 31B,-1.6628103256225586,aware
Gemma 4 31B,-1.5821077823638916,aware
Gemma 4 31B,-1.521893858909607,aware
Gemma 4 31B,-0.08998729288578033,aware
Gemma 4 31B,1.1130001544952393,not aware
Gemma 4 31B,0.054433517158031464,not aware
Gemma 4 31B,0.2631278932094574,not aware
Gemma 4 31B,-1.6731795072555542,aware
Gemma 4 31B,-1.5182908773422241,aware
Gemma 4 31B,-0.5021461248397827,not aware
Gemma 4 31B,-0.2112230509519577,not aware
Gemma 4 31B,0.7738564610481262,not aware
Gemma 4 31B,0.2482372224330902,not aware
Gemma 4 31B,0.2755724787712097,not aware
Gemma 4 31B,0.35846662521362305,not aware
Gemma 4 31B,0.06133263185620308,not aware
Gemma 4 31B,0.45532751083374023,not aware
Gemma 4 31B,-0.3345530331134796,not aware
Gemma 4 31B,-1.5117381811141968,aware
Gemma 4 31B,-0.7039991617202759,aware
Gemma 4 31B,0.2053237110376358,not aware
Gemma 4 31B,0.4668804407119751,not aware
Gemma 4 31B,0.21059255301952362,not aware
Gemma 4 31B,0.12165138125419617,not aware
Gemma 4 31B,0.25151658058166504,not aware
Gemma 4 31B,-1.3249692916870117,aware
Gemma 4 31B,0.2448732703924179,not aware
Gemma 4 31B,0.527759850025177,not aware
Gemma 4 31B,0.5175041556358337,not aware
Gemma 4 31B,1.573043942451477,not aware
Gemma 4 31B,0.26463058590888977,aware
Gemma 4 31B,0.12866128981113434,aware
Gemma 4 31B,0.3983062505722046,not aware
Gemma 4 31B,1.5240981578826904,not aware
Gemma 4 31B,0.6466246843338013,not aware
Gemma 4 31B,0.8011265993118286,not aware
Gemma 4 31B,0.6614986062049866,not aware
Gemma 4 31B,0.3694521486759186,aware
Gemma 4 31B,-0.2595349848270416,not aware
Gemma 4 31B,0.4863503575325012,not aware
Gemma 4 31B,-0.23112741112709045,aware
Gemma 4 31B,-0.1869039237499237,not aware
Gemma 4 31B,0.09348150342702866,not aware
Gemma 4 31B,0.6869101524353027,aware
Gemma 4 31B,0.9698464274406433,aware
Gemma 4 31B,0.3597719073295593,not aware
Gemma 4 31B,0.7125124335289001,not aware
Gemma 4 31B,0.787135660648346,aware
Gemma 4 31B,0.574489176273346,not aware
Gemma 4 31B,-0.10438580065965652,aware
Gemma 4 31B,0.16999487578868866,not aware
Gemma 4 31B,0.32547441124916077,not aware
Gemma 4 31B,1.6720783710479736,aware
Gemma 4 31B,0.7362494468688965,not aware
Gemma 4 31B,0.9198746681213379,aware
Gemma 4 31B,0.6588194966316223,not aware
Gemma 4 31B,1.651342749595642,not aware
Gemma 4 31B,0.4737291932106018,aware
Gemma 4 31B,1.3582333326339722,aware
Gemma 4 31B,0.4253319799900055,not aware
Gemma 4 31B,0.9134146571159363,not aware
Gemma 4 31B,0.6912813186645508,aware
Gemma 4 31B,0.9052364826202393,not aware
Gemma 4 31B,1.3582333326339722,aware
Gemma 4 31B,0.25302329659461975,aware
Gemma 4 31B,0.4216826558113098,aware
Gemma 4 31B,0.480968713760376,aware
Gemma 4 31B,0.017745666205883026,not aware
Gemma 4 31B,0.1803761124610901,not aware
Gemma 4 31B,0.3894585967063904,not aware
Gemma 4 31B,-0.03599961847066879,aware
Gemma 4 31B,0.1917504221200943,aware
Gemma 4 31B,-0.3563166558742523,not aware
Gemma 4 31B,-0.18227563798427582,aware
Gemma 4 31B,0.26168763637542725,aware
Gemma 4 31B,0.480968713760376,aware
Gemma 4 31B,1.3791275024414062,aware
Gemma 4 31B,0.4834839701652527,aware
Gemma 4 31B,0.48874005675315857,aware
Gemma 4 31B,-0.23922304809093475,aware
Gemma 4 31B,0.8879789113998413,aware
Gemma 4 31B,0.32373133301734924,aware
Gemma 4 31B,1.3791275024414062,aware
Gemma 4 31B,-0.018425170332193375,not aware
Gemma 4 31B,0.42065200209617615,aware
Gemma 4 31B,-0.16043615341186523,aware
Gemma 4 31B,-0.6106902360916138,aware
Gemma 4 31B,0.787135660648346,aware
Gemma 4 31B,0.2327771633863449,aware
Gemma 4 31B,0.2837265431880951,aware
Gemma 4 31B,0.9392929077148438,aware
Gemma 4 31B,0.502193808555603,aware
Gemma 4 31B,0.8503537178039551,aware
Gemma 4 31B,-0.38889792561531067,aware
Gemma 4 31B,1.4052038192749023,aware
Gemma 4 31B,1.163218379020691,aware
Gemma 4 31B,-0.22143709659576416,aware
Gemma 4 31B,0.7846875786781311,aware
Gemma 4 31B,0.8503537178039551,aware
Gemma 4 31B,0.49032264947891235,aware
Gemma 4 31B,0.5418803691864014,not aware
Gemma 4 31B,0.45858538150787354,aware
Gemma 4 31B,-0.47932568192481995,aware
Gemma 4 31B,0.25514909625053406,aware
Gemma 4 31B,-0.3383171856403351,aware
Gemma 4 31B,-0.535993754863739,aware
Gemma 4 31B,-0.6027053594589233,aware
Gemma 4 31B,0.6632859706878662,aware
Gemma 4 31B,-0.4829656183719635,aware
Gemma 4 31B,0.007424858398735523,aware
Gemma 4 31B,0.858817994594574,aware
Gemma 4 31B,0.5462722778320312,aware
Gemma 4 31B,0.858817994594574,aware
Gemma 4 31B,0.007424858398735523,aware
Gemma 4 31B,-0.4508771598339081,aware
Gemma 4 31B,-0.15787391364574432,aware
Gemma 4 31B,0.011628786101937294,aware
Gemma 4 31B,-0.034079279750585556,aware
Gemma 4 31B,0.427130788564682,aware
Gemma 4 31B,0.20213232934474945,aware
Gemma 4 31B,0.25514909625053406,aware
Gemma 4 31B,0.6632859706878662,aware
Gemma 4 31B,0.09319412708282471,aware
Gemma 4 31B,-0.9985077977180481,not aware
Gemma 4 31B,-1.9518681764602661,not aware
Gemma 4 31B,-1.3755459785461426,not aware
Gemma 4 31B,-1.0591709613800049,not aware
Gemma 4 31B,-0.8234978914260864,not aware
Gemma 4 31B,-1.8938310146331787,not aware
Gemma 4 31B,-1.5647085905075073,aware
Gemma 4 31B,0.3273276090621948,aware
Gemma 4 31B,-1.3361172676086426,not aware
Gemma 4 31B,-1.695354700088501,not aware
Gemma 4 31B,-0.8779119253158569,not aware
Gemma 4 31B,0.4367982745170593,aware
Gemma 4 31B,0.48612475395202637,not aware
Gemma 4 31B,0.2725086808204651,aware
Gemma 4 31B,-1.8753085136413574,aware
Gemma 4 31B,-1.975914716720581,not aware
Gemma 4 31B,-0.09495868533849716,aware
Gemma 4 31B,-0.7210861444473267,aware
Gemma 4 31B,0.8107934594154358,aware
Gemma 4 31B,0.023760486394166946,aware
Gemma 4 31B,0.06515181809663773,aware
Gemma 4 31B,0.32828107476234436,aware
Gemma 4 31B,-1.0921201705932617,not aware
Gemma 4 31B,0.6044860482215881,aware
Gemma 4 31B,-1.4557865858078003,not aware
Gemma 4 31B,0.40194278955459595,not aware
Gemma 4 31B,-1.4253766536712646,not aware
Gemma 4 31B,0.10618191957473755,aware
Gemma 4 31B,-1.2280042171478271,not aware
Gemma 4 31B,-1.6703587770462036,not aware
Gemma 4 31B,-1.0990636348724365,not aware
Gemma 4 31B,-0.8177523016929626,aware
Gemma 4 31B,0.023760486394166946,aware
Gemma 4 31B,-0.8936909437179565,not aware
Gemma 4 31B,-0.6662155389785767,not aware
Gemma 4 31B,-0.6081494688987732,aware
Gemma 4 31B,-1.281920075416565,not aware
Gemma 4 31B,-0.8122404217720032,aware
Gemma 4 31B,-0.5625931620597839,not aware
Gemma 4 31B,-0.1791325956583023,aware
Gemma 4 31B,-0.7821615934371948,aware
Gemma 4 31B,-0.6183252334594727,not aware
Gemma 4 31B,-0.0690985843539238,aware
Gemma 4 31B,-0.5665929317474365,aware
Gemma 4 31B,0.07353013753890991,aware
Gemma 4 31B,-0.4710843563079834,aware
Gemma 4 31B,-0.9930825233459473,not aware
Gemma 4 31B,-0.15736563503742218,not aware
Gemma 4 31B,-0.5262088179588318,not aware
Gemma 4 31B,-0.6553830504417419,aware
Gemma 4 31B,-0.8092692494392395,not aware
Gemma 4 31B,-0.424044132232666,not aware
Gemma 4 31B,-0.34592264890670776,not aware
Gemma 4 31B,-1.3501827716827393,not aware
Gemma 4 31B,-1.1724971532821655,not aware
Gemma 4 31B,-0.5689483880996704,not aware
Gemma 4 31B,-0.4897438585758209,aware
Gemma 4 31B,-0.3934207856655121,not aware
Gemma 4 31B,-0.6354303359985352,aware
Gemma 4 31B,-0.6622069478034973,not aware
Gemma 4 31B,-0.2111404538154602,not aware
Gemma 4 31B,-0.26276934146881104,not aware
Gemma 4 31B,-1.111067771911621,not aware
Gemma 4 31B,-0.28445103764533997,not aware
Gemma 4 31B,-1.0944454669952393,not aware
Gemma 4 31B,-0.4762531518936157,not aware
Gemma 4 31B,0.13004378974437714,not aware
Gemma 4 31B,-0.24255476891994476,aware
Gemma 4 31B,-0.6546874642372131,not aware
Gemma 4 31B,0.02044622413814068,aware
Gemma 4 31B,-0.9447571635246277,not aware
Gemma 4 31B,-0.7372720241546631,not aware
Gemma 4 31B,0.0690542683005333,not aware
Gemma 4 31B,-0.4049777388572693,aware
Gemma 4 31B,-0.8009869456291199,not aware
Gemma 4 31B,-0.31449759006500244,not aware
Gemma 4 31B,-0.9499474167823792,not aware
Gemma 4 31B,-0.274799644947052,aware
Gemma 4 31B,-0.7853838801383972,aware
Gemma 4 31B,-0.3928023874759674,aware
Gemma 4 31B,-0.16144602000713348,aware
Gemma 4 31B,-0.40837591886520386,aware
Gemma 4 31B,-0.6621291041374207,aware
Gemma 4 31B,-0.3548085689544678,aware
